Folder	H2O_mol	Frequencies	ONIOM_grain_TPD_dlpno	ONIOM_complex_dlpno	BE_Hartree_dlpno	BE_kJ/mol_dlpno	BH(0)_dlpno	BH(0)_kJ/mol_dlpno	BH(0)_Kelvin_dlpno	ONIOM_grain_TPD_b973c	ONIOM_complex_b973c	BE_Hartree_b973c	BE_kJ/mol_b973c	BH(0)_b973c	BH(0)_kJ/mol_b973c	BH(0)_Kelvin_b973c	ZPE_grain_TPD_b973c_gfn2	ZPE_complex_b973c_gfn2	ΔZPE	ΔZPE_kj/mol	BSSE	BSSE_kj/mol	ΔZPE_BSSE_kj/mol	Complex_Dispersion	Grain_Dispersion	Total_dispersion	Total_dispersion_kjmol	mol_at_complex_DLPNO	grain_at_complex_DLPNO	Deformation	Deformation_kjmol	BE_electronic_kjmol_dlpno	Complex_CC_correction	Grain_CC_correction	Total_CC_correction	Total_CC_correction_kjmol	BE_corrected_for_TPD
54	27	Real	-1659.838425495914	-2058.787041186969	0.0078295700841408	20.55653625591185	0.0029337000841408	7.702429570911814	926.3901029905492	-1660.35251570425	-2059.693057826359	0.0106618329873526	27.992642508294463	0.0076987629873526	20.21310222329443	2431.0793987798234	0.23267313	0.25045166	0.00296307	7.779540285000036	0.0019328	5.074566400000001	12.854106685000035	-0.035419742	-0.025306217	0.0080727789999999	21.195081264499997	-398.940711019106	-1659.835680685572	0.0028199122069167	7.402269543156592	27.958805799068443	-2.814150818	-2.575115587	0.0118429229999996	31.093594336499137	15.48196985591185
278	21	Real	-1517.287575385104	-1916.236669287788	0.0083077817128014	21.81208088696019	0.0037890717128014	9.948207781960216	1196.4953586210495	-1517.687133197912	-1917.027420031602	0.0104065445680134	27.32238276331941	0.0076414345680134	20.06258645831944	2412.9764984244	0.18221986	0.19980043	0.0027651099999999	7.259796304999972	0.0017536	4.6040768000000005	11.863873104999971	-0.025824858	-0.01990521	0.003878902	10.184057201	-398.940519822081	-1517.285897554561	0.0019441294330135	5.1033397616606635	26.915420648620852	-2.23663713	-2.000888626	0.0085561959999997	22.46429259799946	17.208004086960187
126	18	Real	-1446.008750286216	-1844.958949857095	0.0094134499081519	24.715012733852973	0.0046917099081519	12.318084363853018	1481.5262297978006	-1446.347591522174	-1845.688125494492	0.0106536831958692	27.971245230754676	0.0076295431958692	20.031365660754723	2409.2214964986892	0.15452583	0.17236543	0.0030241399999999	7.939879569999954	0.0016976	4.4570488	12.396928369999957	-0.025681844	-0.017648555	0.0059925429999999	15.733421646499998	-398.94067113656	-1446.007835389288	0.0010298813389226	2.7034385146720297	27.418451248525	-1.949824575	-1.713867506	0.0087647610000001	23.011880005500316	20.25796393385297
441	27	Real	-1659.841363177828	-2058.788462785363	0.0063134865640677	16.57605897395979	0.0005294665640677	1.3901144639597516	167.19247733204236	-1660.352568135786	-2059.693472428912	0.011024004003957	28.943522512389336	0.007625584003957	20.020970802389296	2407.9712813785036	0.23078378	0.24899766	0.00339842	8.92255171000004	0.0023855999999999	6.263392799999998	15.185944510000038	-0.036063751	-0.025065484	0.008957521	23.517971385499997	-398.940353190961	-1659.836856045472	0.0049400623661313	12.9676637110947	29.54372268505449	-2.812418348	-2.570105194	0.0151208459999998	39.69978117299962	10.312666173959792
429	12	Real	-1303.450708169664	-1702.40069011799	0.0091958273551426	24.143644720927114	0.0043133273551426	11.324640970927115	1362.0423554416525	-1303.677660422617	-1703.0185179224	0.0109772106609398	28.820666590297492	0.0075411106609398	19.799186040297492	2381.2966838759344	0.10020507	0.11845663	0.0034360999999999	9.021480549999998	0.0014464	3.797523200000002	12.819003749999998	-0.015150526	-0.008821844	0.0042879359999999	11.257975967999998	-398.940724740746	-1303.450136702918	0.0006328469710865	1.6612232991022324	25.804868020029343	-1.372134718	-1.137660694	0.007281716	19.118145358000127	20.34612152092711
337	24	Real	-1588.556850027427	-1987.506372340106	0.0087361917082944	22.93687133012702	0.0040545117082944	10.645120490126969	1280.3147599606182	-1589.01382766845	-1988.353711508365	0.0100035507930442	26.26432260713773	0.0074898707930442	19.66465576713768	2365.116397842742	0.20706818	0.22439732	0.00251368	6.599666840000052	0.0021679999999999	5.692083999999999	12.291750840000052	-0.034054042	-0.024370844	0.007642452	20.065257726	-398.940710834102	-1588.555939327519	0.0009859867769819	2.5882152895775334	25.525086619704553	-2.530391665	-2.293063355	0.0101360019999994	26.612073250998485	17.24478733012702
326	33	Real	-1802.37963428782	-2201.329527990436	0.0091075816449119	23.911955608716426	0.0029530716449119	7.753289603716303	932.5071639249052	-1803.006848652351	-2202.347877233643	0.011148292170219	29.269841092910156	0.007403382170219	19.43757988791003	2337.805424700087	0.28352931	0.30208968	0.00374491	9.832261205000124	0.0024095999999999	6.326404799999998	16.158666005000125	-0.049664406	-0.037677832	0.0099458279999999	26.11277141399999	-398.940668494251	-1802.374638526971	0.0051133875689401	13.42264236846802	37.33459797718445	-3.405722787	-3.162133023	0.0163974559999999	43.05152072799994	17.585550808716434
84	21	Real	-1517.28304222726	-1916.231717036828	0.0078886885969495	20.711751911291117	0.0036489585969495	9.580340796291154	1152.251093664993	-1517.683715823594	-1917.023396094284	0.0097999815679941	25.729851606768538	0.0072450515679941	19.021882891768573	2287.8085270299457	0.18113955	0.19850994	0.0025549299999999	6.70796871499996	0.0016848	4.423442400000004	11.131411114999963	-0.027251444	-0.020137769	0.005072929	13.3189750895	-398.940585255182	-1517.281652655463	0.00159043758606	4.174898663407589	24.886650574698702	-2.237713049	-2.001353413	0.0091673280000001	24.068819664000515	16.28830951129111
20	24	Real	-1588.560181962339	-1987.510041580868	0.0090734975578925	23.822467838246897	0.0046406475578925	12.18402016324688	1465.401999454184	-1589.016966187757	-1988.356628393017	0.0097819161380812	25.68242082053223	0.0072258661380812	18.971511545532213	2281.750241628168	0.20712278	0.22449429	0.00255605	6.710909275000016	0.0018768	4.9275384	11.638447675000014	-0.033030211	-0.023837447	0.0071520179999999	18.77762325899999	-398.940770171754	-1588.558516075447	0.0016818361089008	4.414819785864665	28.237287624111563	-2.529849923	-2.292613872	0.0100437430000002	26.36984724650057	18.894929438246898
21	12	Real	-1303.453648186663	-1702.402415336859	0.0079810292247657	20.954192229622436	0.0037763492247657	9.914804889622411	1192.4779108030443	-1303.682314709021	-1703.022327347356	0.0101323492128813	26.602482858419876	0.0071692692128813	18.822916318419853	2263.878329073669	0.10047669	0.11825523	0.00296308	7.7795665400000225	0.0012415999999999	3.2598207999999995	11.039387340000022	-0.015068554	-0.008746074	0.004281734	11.241692617000002	-398.940668732085	-1303.45278244591	0.0009831296389393	2.580715302215708	23.534907531838144	-1.374980612	-1.140875052	0.0069132520000001	18.150743126000386	17.694371429622436
444	12	Real	-1303.458918611458	-1702.408618440496	0.0089137080667569	23.40294052927038	0.0048385980667569	12.703739224270382	1527.9098860937393	-1303.687804849227	-1703.027785528017	0.0101003896679685	26.51857307325145	0.0071548796679685	18.78513656825145	2259.334465825423	0.10150659	0.11926756	0.00294551	7.733436505	0.0011296	2.9657647999999996	10.699201305	-0.01503937	-0.008008409	0.004990215	13.101809482500002	-398.940759909859	-1303.458235725053	0.0007090975169603	1.8613809820209328	25.26432151129131	-1.373702804	-1.14054953	0.0059609660000001	15.650516233000468	20.43717572927038
154	24	Real	-1588.57621735122	-1987.525263857388	0.0082603851969906	21.68764133469904	0.0046166851969906	12.121106984699056	1457.835277107967	-1589.031540712101	-1988.370598674099	0.0091776728759214	24.09598013573168	0.0071403728759214	18.747048985731695	2254.7535788249916	0.2095186	0.22637136	0.0020372999999999	5.348931149999983	0.0016063999999999	4.217603199999998	9.566534349999982	-0.031516816	-0.023216474	0.006259596	16.434569298000007	-398.940774270836	-1588.574932561252	0.0012966401031349	3.403680270729126	25.091321605428167	-2.52380826	-2.288365069	0.0082508829999996	21.66269331649909	17.470038134699042
436	18	Real	-1446.006943731551	-1844.956382948887	0.0086530963649238	22.718704506107542	0.0047643363649238	12.508765126107518	1504.4598729239074	-1446.349382660357	-1845.688924656876	0.0096617073970719	25.366812771012405	0.0071169473970719	18.685545391012383	2247.3563905843507	0.15327569	0.17063591	0.00254476	6.681267380000023	0.001344	3.5286720000000016	10.209939380000025	-0.02021718	-0.0140303	0.0041461339999999	10.885674816999998	-398.94071637269	-1446.006765826551	0.0002476532810646	0.6500898627948004	23.368794368902343	-1.941973439	-1.708713277	0.006067854	15.931150677000248	19.190032506107542
40	15	Real	-1374.733257892263	-1773.68174911112	0.0077050978861734	20.229734500148425	0.0032109078861734	8.430238655148383	1013.9254872866442	-1375.016576483982	-1774.356359962771	0.0099031896670567	26.000824470857424	0.0070361996670567	18.473542225857383	2221.858249745263	0.12822085	0.1459033	0.00286699	7.52728224500004	0.0016272	4.2722136000000015	11.799495845000042	-0.018769022	-0.012756798	0.003971478	10.427115489000002	-398.940577702082	-1374.731801938946	0.001664372205937	4.368977040584809	24.59871154073323	-1.660630252	-1.425506369	0.0079315749999999	20.82435016249992	15.95752090014842
152	21	Real	-1517.27947551048	-1916.228134181551	0.0078725500998189	20.669380287074542	0.0031264400998189	8.208468482074565	987.2526444410634	-1517.678854003952	-1917.018614579801	0.0098802867269114	25.940692801505975	0.0069837767269114	18.33590579650599	2205.30437868572	0.17918002	0.19689199	0.0028965099999999	7.604787004999981	0.0018495999999999	4.856124799999999	12.46091180499998	-0.026158993	-0.018828572	0.005289675	13.888041712500002	-398.9406482957	-1517.277570513292	0.0020428224591455	5.362408955257081	26.031789242331623	-2.234516001	-1.997315262	0.0100084309999997	26.27713559049923	15.813255487074542
143	21	Real	-1517.29217745836	-1916.241325205189	0.0083616258582424	21.953448690815435	0.0041142358582424	10.80192624581548	1299.1741729321277	-1517.69131201372	-1917.030762175107	0.0095698722648194	25.125699631283396	0.0069800822648194	18.32620598628344	2204.137758711031	0.18153731	0.19894256	0.0025897899999999	6.799493644999954	0.0016576	4.352028800000002	11.151522444999957	-0.027522471	-0.018827276	0.006654449	17.4712558495	-398.940698759644	-1517.290924109803	0.0013407098838911	3.5193634452141964	25.47281213602963	-2.233639521	-1.996494327	0.0099528860000002	26.131302193000568	17.601419890815432
316	33	Real	-1802.399317361341	-2201.348648942168	0.0085454598561227	22.43610485225031	0.0048605598561227	12.761399902250211	1534.844877309234	-1803.027295534076	-2202.366013567531	0.0088377443325953	23.203497745229015	0.0069736443325952	18.309303195228917	2202.10481855862	0.2891234	0.30580296	0.0018641	4.894194550000097	0.0018208	4.7805104	9.674704950000097	-0.042734184	-0.033660752	0.0070326859999999	18.46431709299999	-398.940724386279	-1802.398184324641	0.0011947713919084	3.1362749037597837	25.572379756010093	-3.389534085	-3.154046035	0.0082957420000004	21.7804706210013	17.65559445225031
22	33	Real	-1802.398471937267	-2201.34701351765	0.0077554594117827	20.361958685635727	0.0038932094117827	10.2216213106357	1229.3794745557452	-1803.027403169389	-2202.366247371444	0.0089639129328134	23.534753405101583	0.0069704629328133	18.30095043010156	2201.1002110026075	0.28747016	0.30427907	0.00199345	5.233802975000025	0.0018688	4.906534400000001	10.140337375000026	-0.040894638	-0.03133915	0.0075147419999999	19.729955120999975	-398.940739922033	-1802.397466117272	0.0010520189330236	2.7615496991870714	23.1235083848228	-3.387366133	-3.149633186	0.0105406389999997	27.674447694499467	15.455424285635726
178	18	Real	-1446.00892913781	-1844.957758331187	0.0080430724060533	21.117086602093195	0.0039442124060533	10.35552967209316	1245.4849617425868	-1446.351762390374	-1845.691127146289	0.0094844667930829	24.90146756523916	0.0068864067930828	18.08026103523912	2174.557356004281	0.15587282	0.17328634	0.00259806	6.821206530000039	0.0015007999999999	3.940350399999995	10.761556930000037	-0.024760421	-0.01665403	0.006065645	15.925350947500004	-398.94070226358	-1446.007684395837	0.0013285993638305	3.487573330055227	24.604659932148422	-1.95366352	-1.717584237	0.008886975	23.33275286250005	17.1767362020932
146	18	Real	-1446.014471167205	-1844.962589707814	0.0073324196378052	19.251267759057782	0.0032663096378052	8.575695954057805	1031.4199935170302	-1446.356591473474	-1845.695863313153	0.0093915505569839	24.657515987361307	0.0068406405569839	17.96010178236133	2160.1055078408	0.15485482	0.17222119	0.0025509099999999	6.697414204999977	0.0015152	3.9781576	10.675571804999976	-0.023523746	-0.015222916	0.006260084	16.435850542000008	-398.940681383813	-1446.012668657588	0.001907246775147	5.006522784761103	24.257790543818885	-1.947251784	-1.71030712	0.0097523560000001	25.604810678000337	15.273110159057783
357	12	Real	-1303.459456639212	-1702.407478529726	0.0072357695428308	18.997512934702513	0.0024163395428308	6.344099469702519	763.0204089518564	-1303.686959817588	-1703.026973941607	0.0101338348968056	26.606383521563203	0.0068328048968056	17.93952925656321	2157.6311996868026	0.10196347	0.12007996	0.0033010299999999	8.666854264999996	0.0015183999999999	3.9865591999999994	12.653413464999996	-0.014762759	-0.008053811	0.004668202	12.256364351000004	-398.940644338317	-1303.458184475207	0.0014139466590563	3.711609980022956	22.70912291472547	-1.374640467	-1.138579324	0.0088688350000001	23.285126292500344	15.010953734702515
78	15	Real	-1374.739232423372	-1773.6879567871	0.0079382427568361	20.841856358073414	0.0032956927568361	8.652841333073441	1040.6984575332976	-1375.023392215612	-1774.363399270869	0.0101267661350448	26.58782448756017	0.0068010161350448	17.856067862560195	2147.59309305118	0.1287121	0.14685331	0.0033257499999999	8.731756624999974	0.0013168	3.4572583999999997	12.189015024999971	-0.018757203	-0.012343548	0.004372909	11.481072579500005	-398.940680309817	-1374.737901645473	0.0014365890530143	3.771046264162692	24.612902622236103	-1.661377216	-1.426336539	0.0078483689999999	20.60589280949991	17.38459795807341
317	24	Real	-1588.55983193875	-1987.508515985748	0.0078979260269989	20.73600478388562	0.0036170860269989	9.496659363885623	1142.1865224708188	-1589.016313485291	-1988.355480495894	0.0092867214809757	24.38228724830185	0.0067706814809757	17.776424228301853	2138.0141577472127	0.20815603	0.22548753	0.0025160399999999	6.6058630199999975	0.0017647999999999	4.633482399999999	11.239345419999996	-0.033398805	-0.024482939	0.0068751199999999	18.050627559999995	-398.940730944934	-1588.558691490461	0.001195624326101	3.138513856015379	23.874518639901	-2.531354389	-2.294382936	0.0097791449999999	25.675145197499972	16.102522383885624
29	27	Real	-1659.835682298823	-2058.784812722767	0.0083443029730005	21.90796745561306	0.0045228329730006	11.874697970613136	1428.1990604005894	-1660.351343404793	-2059.690199427737	0.0089757338218987	23.565789149395187	0.0067206638218987	17.64510286439526	2122.219815103209	0.23296021	0.25003074	0.0022550699999999	5.920686284999926	0.0015664	4.1125832	10.033269484999924	-0.033185142	-0.025582192	0.005562204	14.603566602000004	-398.94071041398	-1659.835061995883	0.000696009930948	1.8270260687387463	23.734993524351808	-2.814084371	-2.579295501	0.0075965619999998	19.94477353099949	17.79538425561306
476	24	Real	-1588.558554323498	-1987.506814975754	0.0074745312849699	19.62438188868873	0.00283646128497	7.447129103688751	895.6844893985108	-1589.015291649051	-1988.354653157468	0.009481219294912	24.892941258791662	0.006711949294912	17.622222873791685	2119.4679824955197	0.20572533	0.22331006	0.0027692699999999	7.270718384999979	0.0018688	4.906534400000001	12.17725278499998	-0.029442994	-0.022095909	0.005306339	13.9317930445	-398.940666762293	-1588.556879140707	0.0017945414688824	4.710671355816487	24.335053244505215	-2.519703547	-2.282562998	0.0099482410000004	26.11910674550123	14.717847488688726
67	18	Real	-1446.007176738195	-1844.95616105847	0.0081981993037061	21.524372271880452	0.0036945293037061	9.699986686880496	1166.6411984864692	-1446.349743074099	-1845.689193604094	0.0095702408730176	25.126667412107736	0.0066777708730176	17.53248742710778	2108.6752801501007	0.15567326	0.17338119	0.0028924699999999	7.594179984999953	0.0016112	4.230205600000002	11.824385584999956	-0.025749102	-0.017467009	0.006241347	16.386656548500003	-398.940706863339	-1446.006082496812	0.0011734990150102	3.0804349144020193	24.60480718628247	-1.954853541	-1.71828639	0.009374843	24.613650296500055	17.29416667188045
8	24	Real	-1588.563174772714	-1987.511857343411	0.007896449726104	20.73212875588615	0.004673849726104	12.271192455886151	1475.8864249737617	-1589.01953030532	-1988.357714090707	0.0083034962651709	21.800829444206215	0.0066568962651709	17.477681144206215	2102.083594034144	0.20612873	0.22259079	0.0016465999999999	4.3231483	0.001576	4.137788	8.4609363	-0.028015785	-0.02095627	0.005018769	13.176778009500008	-398.940738849605	-1588.562588584821	0.0006334592590633	1.6628305550412392	22.39495931092739	-2.515842666	-2.281450095	0.0072002630000005	18.904290506501415	16.59434075588615
231	12	Real	-1303.458263422868	-1702.406600727073	0.0075511832342272	19.82563158146354	0.0032129532342272	8.435608716463525	1014.5713577368704	-1303.686426080784	-1703.026003976419	0.0096976065128728	25.461065899547748	0.0065705765128728	17.251048634547736	2074.825946037413	0.10278907	0.12073156	0.00312703	8.210017265000012	0.0012112	3.1800056000000025	11.390022865000017	-0.014783023	-0.008422331	0.004319946	11.342018223	-398.940693243783	-1303.45723810984	0.0011181902158341	2.9352493165646365	22.760880898028176	-1.373248311	-1.138301364	0.007754639	20.359804694500166	16.64562598146354
274	18	Real	-1446.004522049471	-1844.953821377832	0.008513207390024	22.351426002508106	0.004992057390024	13.106646677508104	1576.3685540587312	-1446.34662170391	-1845.685073477103	0.0085714840711261	22.504431428741785	0.0064055340711261	16.81772970374178	2022.709615048415	0.15410214	0.17108355	0.00216595	5.686701725000004	0.0013552	3.5580776	9.244779325000003	-0.022823099	-0.015712423	0.00506993	13.311101215	-398.940714380904	-1446.004272278479	0.0003215110589849	0.8439665298354271	23.195392532343533	-1.947143234	-1.713348511	0.0066024149999999	17.334640582499784	18.793348402508105
25	12	Real	-1303.451690274519	-1702.399794284304	0.0073178888139864	19.213117081121368	0.0032020188139864	8.406900396121355	1011.1185376112694	-1303.679118399583	-1703.018160761352	0.009162072646859	24.055021734328538	0.006377402646859	16.74387064932852	2013.8264053553232	0.10059644	0.11819657	0.00278467	7.311151085000012	0.0013312	3.495065600000001	10.806216685000011	-0.014074965	-0.007535455	0.004498764	11.811504882	-398.940694670408	-1303.45123746965	0.0005442554319188	1.4286705087869225	20.64178758990829	-1.371487642	-1.137476341	0.0068189929999999	17.90326612149999	15.718051481121368
202	12	Real	-1303.452277980367	-1702.400297352357	0.007233251018988	18.990900550353217	0.003065981018988	8.049733165353238	968.1611584298124	-1303.679028372073	-1703.017951515506	0.0090428543110192	23.742013993581057	0.0063459843110192	16.661381808581076	2003.9052700859809	0.10176585	0.11927818	0.0026968699999999	7.0806321849999785	0.0014704	3.8605352000000006	10.94116738499998	-0.014875638	-0.008966453	0.003868439	10.156586594500004	-398.940618553692	-1303.450602660262	0.0018428873840434	4.837579383114132	23.82847993346735	-1.372331697	-1.137892363	0.0072470259999999	19.027066762999823	15.130365350353216
208	15	Real	-1374.734277297064	-1773.681764678138	0.0067012601032274	17.59415840102372	0.0031305101032274	8.219154276023705	988.5378510977348	-1375.01863203436	-1774.357129579116	0.0086172556339079	22.624604666825235	0.0062417056339079	16.38759814182522	1970.9766367361972	0.12841596	0.14560697	0.00237555	6.237006525000015	0.0011951999999999	3.1379975999999994	9.375004125000014	-0.018902135	-0.011425081	0.005436308	14.273026654000002	-398.940743326223	-1374.733106389405	0.0012137024068579	3.1859688180020385	20.78012721902576	-1.659784942	-1.424916907	0.0076757269999998	20.152621238499616	14.456160801023724
16	18	Real	-1446.007985223666	-1844.956762880085	0.0079915354481272	20.9817763190581	0.0038652754481272	10.148280689058057	1220.558618051807	-1446.350351359974	-1845.689198959993	0.0089673108971055	23.543674760350655	0.0062234508971055	16.33967033035061	1965.212241255614	0.15559963	0.17315895	0.00274386	7.204004430000043	0.0013823999999999	3.629491199999999	10.833495630000042	-0.022542881	-0.016317218	0.004184917	10.9874995835	-398.940687896898	-1446.007863442481	0.0002200052580292	0.5775138023267345	21.559290121384834	-1.950179105	-1.716238991	0.0067478059999999	17.71636465299977	17.3522851190581
11	12	Real	-1303.459699320697	-1702.408516172625	0.0080307309569889	21.084684127574405	0.0037246509569889	9.7790710875744	1176.152873397519	-1303.687947459922	-1703.027153889352	0.0093261403078486	24.485781378256547	0.0062088603078486	16.301362738256543	1960.6048931638688	0.10275273	0.12068547	0.00311728	8.184418640000004	0.0011888	3.121194400000001	11.305613040000006	-0.015229954	-0.008433545	0.004755663	12.4859932065	-398.940747433428	-1303.45855195402	0.0011860542198292	3.113392327051656	24.19807645462606	-1.374305605	-1.140104169	0.0070091279999999	18.402465563999936	17.963489727574405
69	15	Real	-1374.74143452541	-1773.689424025246	0.0072033788646876	18.912471209237538	0.0028312088646876	7.433338874237524	894.0259046670345	-1375.026458387169	-1774.36562483714	0.0092861608491148	24.380815309350965	0.0061843908491148	16.23711817435095	1952.8780418340175	0.12924918	0.14716641	0.00310177	8.143697135000014	0.0012703999999999	3.3354351999999987	11.479132335000012	-0.017674631	-0.01120827	0.004425615	11.619452182500002	-398.940677563917	-1374.740488259049	0.0010548234150746	2.7689114645710333	21.68138267380857	-1.659598603	-1.424365846	0.0080404490000001	21.110198849500303	15.577036009237538
1	15	Real	-1374.728950480694	-1773.67729704512	0.0075604434548495	19.849944290707413	0.0026014334548495	6.8300635357073896	821.4684995200723	-1375.01500349444	-1774.354278527687	0.0093947441250747	24.665900700383872	0.0060517341250747	15.888827945383849	1910.988321439568	0.12761217	0.14577064	0.00334301	8.777072755000024	0.0016159999999999	4.242807999999999	13.019880755000022	-0.019517233	-0.0136091	0.0038673869999999	10.15382456849999	-398.940620962739	-1374.727188003726	0.0019276351999906	5.060042399975373	24.909986690682786	-1.662518018	-1.427328151	0.007997559	20.99759115450026	15.607136290707412
38	15	Real	-1374.737531096891	-1773.686499018608	0.0081818007458878	21.481317858328453	0.0043584007458877	11.442981158328411	1376.27542013706	-1375.02305296015	-1774.361448912286	0.0085156630141227	22.35787324357932	0.0058714630141227	15.41552614357928	1854.063152454551	0.12904478	0.14650444	0.0026442	6.942347100000039	0.0011792	3.0959896000000007	10.03833670000004	-0.017438561	-0.012059912	0.003337903	8.763664326500004	-398.940737831303	-1374.737480190989	9.91955700442304e-05	0.2603883713661048	21.741706229694557	-1.659124847	-1.426868781	0.0050637579999999	13.294896628999783	18.385328258328453
